CODE;DATE_COLLECTE;DATE_HEURE_DEBUT;DATE_HEURE_FIN;MISSION;IMMAT;LIBELLE_CIRCUIT;TEMPS_D_ACTIVITE;TEMPS_D_ARRET;TEMPS_DE_MOTEUR_OFF;TEMPS_DE_PAUSE;TEMPS_DE_MARCHE_ARRIERE;TEMPS_DE_SERVICE;KM_D_ACTIVITE;KM_DE_HLP;KM_DE_MARCHE_ARRIERE;KM_DE_SERVICE;SOURCE;CODE_CIRCUIT;SECTEUR_CIRCUIT;TOURNEE_CIRCUIT;JOURS_CIRCUIT;FLUX_CIRCUIT
AUTO39248;19/12/2023;19/12/2023;19/12/2023;Collecte;37qykhmywu;;197;2385;19178;;197;27448;0,08;24,04;0,08;24,12;GAM;;;;;
AUTO39211;19/12/2023;19/12/2023;19/12/2023;Collecte;uwr44zs7w5;NE_T08_SMH COLLECTIF_MAR_CS_101014;12;1069;6890;;12;20520;0;59,18;0;59,18;GAM;101014;NE;T08;MAR;CS
AUTO39212;19/12/2023;19/12/2023;19/12/2023;Collecte;nlz4jniqc3;GS_T05_VLB VLH_MAR_OMR;11963;60;715;;55;17532;22,11;27,62;0,03;49,73;GAM;;GS;T05;MAR;OMR
AUTO39213;19/12/2023;19/12/2023;19/12/2023;Collecte;sjqx4xjr33;NO_T05_SEYSSINET D_MAR VEN_OMR_134009;11841;12;1039;;103;20062;14,02;45,16;0,03;59,18;GAM;134009;NO;T05;MAR VEN;OMR
AUTO39214;19/12/2023;19/12/2023;19/12/2023;Collecte;912yxz768z;GS_T01_GUA VARC VIF_MAR_OMR_160010;7141;60;1663;;83;18895;12,36;102,57;0,09;114,93;GAM;160010;GS;T01;MAR;OMR
AUTO39215;19/12/2023;19/12/2023;19/12/2023;Collecte;g4tx3nrqg0;NO_T14_GRE EAUX C_MAR VEN_OMR_151007;0;433;;;;19495;0;50,42;;50,42;GAM;151007;NO;T14;MAR VEN;OMR
AUTO39216;19/12/2023;19/12/2023;19/12/2023;Collecte;o4d9t8p252;NE_T09_SMH COLLECTIF_MAR_CS_101015 #suppr;5190;60;3550;;103;14531;7,58;35,08;0,03;42,66;GAM;;NE;T09;MAR;CS
AUTO39217;19/12/2023;19/12/2023;19/12/2023;Collecte;87haddx1cc;GS_T03_VLH_MAR_OMR;276;522;;;276;21441;0,25;60,62;0,25;60,87;GAM;;GS;T03;MAR;OMR
AUTO39218;19/12/2023;19/12/2023;19/12/2023;Collecte;AhnI9sMNTj;NO_T01_FONTAINE_MAR_OMR_131001;13983;355;445;;355;22529;17,34;63,76;0,26;81,1;GAM;131001;NO;T01;MAR;OMR
AUTO39219;19/12/2023;19/12/2023;19/12/2023;Collecte;egru8o9gip;NE_T04_DOMENE EST_MAR VEN_OMR_112009;12118;60;;;58;18039;19,56;40,76;0,01;60,32;GAM;112009;NE;T04;MAR VEN;OMR
AUTO39220;19/12/2023;19/12/2023;19/12/2023;Collecte;lwijga02re;GS_T02_VARCES EST_MAR_OMR_128013;132;1282;1845;;132;19314;0,05;84,91;0,05;84,96;GAM;128013;GS;T02;MAR;OMR
AUTO39221;19/12/2023;19/12/2023;19/12/2023;Collecte;3xwgytolne;NO_T16_GRE 20EME RENF_MAR_OMR_151999;222;2803;;;222;21862;0,05;56,15;0,05;56,2;GAM;151999;NO;T16;MAR;OMR
AUTO39222;19/12/2023;19/12/2023;19/12/2023;Collecte;bat8lwethv;NE_T12_GRE REY ABBAYE_MAR VEN_CS_110007;0;2086;2794;;;18536;0;26,65;;26,65;GAM;110007;NE;T12;MAR VEN;CS
AUTO39223;19/12/2023;19/12/2023;19/12/2023;Collecte;h7qn96fkxd;NE_T07_SMH_COLLECTIF_MAR_CS_101013;8859;693;4367;;;20321;13,24;35,63;;48,87;GAM;101013;NE;T07;COLLECTIF;MAR
AUTO39224;19/12/2023;19/12/2023;19/12/2023;Collecte;chy6rxpckl;GS_T04_STGC VLH GAUCHE URIAGE_MAR_OMR;0;316;676;;;17078;0;59,32;;59,32;GAM;;GS;T04;MAR;OMR
AUTO39226;19/12/2023;19/12/2023;19/12/2023;Collecte;j364urbaz5;NE_T01_TRONC MEY S2_MAR VEN_CS_110004;12606;1397;;;72;18771;14,21;19,14;0,03;33,35;GAM;110004;NE;T01;MAR VEN;CS
AUTO39227;19/12/2023;19/12/2023;19/12/2023;Collecte;u39q5lzfr0;NO_T08_ST MARTIN LE VI_MAR_OMR_143008;0;191;309;;;21003;0;68,68;;68,68;GAM;143008;NO;T08;MAR;OMR
AUTO39228;19/12/2023;19/12/2023;19/12/2023;Collecte;ih6g9vhdlz;NO_T07_ST EGREVE SUD_MAR_OMR_142007;62;1832;;;62;17617;0,03;59,9;0,03;59,93;GAM;142007;NO;T07;MAR;OMR
AUTO39229;19/12/2023;19/12/2023;19/12/2023;Collecte;1hx5205tl5;NO_T12_GRE BERRIAT_MAR VEN_OMR_151006;0;723;;;;13882;0;25,22;;25,22;GAM;151006;NO;T12;MAR VEN;OMR
AUTO39230;19/12/2023;19/12/2023;19/12/2023;Collecte;48siz8x96i; TEST NE_T08_SMH COLLECTIF_LUN_OMR_101014 estivale;0;;;;;14;0;0;;0;GAM;; TEST NE;T08;LUN;OMR
AUTO39231;19/12/2023;19/12/2023;19/12/2023;Collecte;48siz8x96i;NE_T10_GRE HUGO TEISSEIRE_MAR VEN_CS_110008;4804;194;564;;14;12740;4,44;27,69;0;32,13;GAM;110008;NE;T10;MAR VEN;CS
AUTO39232;19/12/2023;19/12/2023;19/12/2023;Collecte;duh6ayfpwb;NO_T01_FONTAINE_JEU_CS_131001;0;;;;;83;0;0,66;;0,66;GAM;131001;NO;T01;JEU;CS
AUTO39233;19/12/2023;19/12/2023;19/12/2023;Autre;RJCrNlKBLn;NO_TSAV_MAINTENANCE;0;;;;;82;0;0,05;;0,05;GAM;;NO;TSAV;;
AUTO39235;19/12/2023;19/12/2023;19/12/2023;Collecte;claael2j88;NO_T13_GRE CHORIER_MAR VEN_OMR_151004;133;99;329;;133;16964;0,05;45,59;0,05;45,64;GAM;151004;NO;T13;MAR VEN;OMR
AUTO38469;5/12/2023;5/12/2023;5/12/2023;Collecte;u39q5lzfr0;NO_T12_GRE BERRIAT_MAR VEN_OMR_151006;0;760;975;;;18462;0;52,93;;52,93;GAM;151006;NO;T12;MAR VEN;OMR
AUTO38470;5/12/2023;5/12/2023;5/12/2023;Collecte;bat8lwethv;NE_T12_GRE REY ABBAYE_MAR VEN_CS_110007;0;3236;573;;;16548;0;27,48;;27,48;GAM;110007;NE;T12;MAR VEN;CS
AUTO38471;5/12/2023;5/12/2023;5/12/2023;Collecte;uwr44zs7w5;NE_T08_SMH COLLECTIF_MAR_CS_101014;77;3457;832;;77;16928;0,06;55,2;0,06;55,26;GAM;101014;NE;T08;MAR;CS
AUTO38472;5/12/2023;5/12/2023;5/12/2023;Collecte;jvdwb1fexp;NE_T15_GRE POULAT CASERNE BONNE_MAR VEN_CS_110023;820;1575;;;;12116;0,83;18,35;;19,18;GAM;110023;NE;T15;MAR VEN;CS
AUTO38473;5/12/2023;5/12/2023;5/12/2023;Collecte;oF7I4xGfPC;NE_T17_GRE GRENETTE MALHERBE_MAR_CS_110006;8336;380;5575;;24;19762;6,14;19,28;0;25,42;GAM;110006;NE;T17;MAR;CS
AUTO38474;5/12/2023;5/12/2023;5/12/2023;Collecte;sx65jiyczg;NE_T02_CORENC LE HT tra_MAR_CS_111008;69;252;4002;;69;16991;0,03;29,52;0,03;29,55;GAM;111008;NE;T02;MAR;CS
AUTO38483;5/12/2023;5/12/2023;5/12/2023;Collecte;37qykhmywu;;0;664;6373;;;13537;0;13,42;;13,42;GAM;;;;;
AUTO38482;5/12/2023;5/12/2023;5/12/2023;Collecte;57igmhyovd;SUD_T MINI_PN GRE ECH CLX PCLX_LUN_CS_120067;37;2040;1630;;37;16061;0,01;42,72;0,01;42,73;GAM;120067;SUD;T MINI;LUN;CS
AUTO38475;5/12/2023;5/12/2023;5/12/2023;Collecte;eiffgae8rm;NE_T03_MEYLAN S1_MAR VEN_CS_115003;12069;60;;;245;14878;13,7;10,83;0,17;24,53;GAM;115003;NE;T03;MAR VEN;CS
AUTO38477;5/12/2023;5/12/2023;5/12/2023;Collecte;g8k9apcqfs;NE_T14_GRE VERDUN JOUHAUX_MAR_CS_110009;0;802;4505;;;15178;0;23,78;;23,78;GAM;110009;NE;T14;MAR;CS
AUTO38476;5/12/2023;5/12/2023;5/12/2023;Collecte;xbq43ggoqh;NE_T11_GRE QUAI  ILE VERTE_MAR VEN_CS_110002;6267;58;;;218;16078;6,82;23,9;0,04;30,72;GAM;110002;NE;T11;MAR VEN;CS
AUTO38478;5/12/2023;5/12/2023;5/12/2023;Collecte;vnudajkzk5;NE_T05_SMH COLLECTIF_MAR_CS_101023;91;1119;4191;;91;16874;0,03;46,77;0,03;46,8;GAM;101023;NE;T05;MAR;CS
AUTO38481;5/12/2023;5/12/2023;5/12/2023;Collecte;9zz5ph3zpi;NE_T13_GRE ST URS HOCHE J ARC_ MAR VEN_CS_110015;174;724;2414;;174;16552;0,04;28,6;0,04;28,64;GAM;110015;NE;T13; MAR VEN;CS
AUTO38484;5/12/2023;5/12/2023;5/12/2023;Collecte;fknz9lrv64;NO_T01_FONTAINE_JEU_CS_131001;0;441;3985;;;15777;0;59,78;;59,78;GAM;131001;NO;T01;JEU;CS
AUTO38486;5/12/2023;5/12/2023;5/12/2023;Transport;Bj5S5eVr9N;;1161;5035;3263;;1161;21171;0,34;87,11;0,34;87,45;GAM;;;;;
AUTO38487;5/12/2023;5/12/2023;5/12/2023;Transport;61FRWBjauh;;583;8506;;;583;17507;0,14;69,5;0,14;69,64;GAM;;;;;
AUTO38485;5/12/2023;5/12/2023;5/12/2023;Autre;csu9voc7bl;NO_TSAV_MAINTENANCE;0;;348;;;6140;0;91,74;;91,74;GAM;;NO;TSAV;;
AUTO38489;5/12/2023;5/12/2023;5/12/2023;Collecte;vhxnkra4on;;46;2324;5147;;;10376;0,03;22,58;;22,61;GAM;;;;;
AUTO38492;5/12/2023;5/12/2023;5/12/2023;Collecte;qvjjsw3qoz;;52;916;4837;;52;8871;0,02;25,91;0,02;25,93;GAM;;;;;
AUTO38490;5/12/2023;5/12/2023;5/12/2023;Collecte PAV;8qtjzvpvsd;;422;7420;342;;422;16899;0,48;64,74;0,48;65,22;GAM;;;;;
AUTO38491;5/12/2023;5/12/2023;5/12/2023;Collecte PAV;37ix70x3dv;;46;4892;225;;46;16639;0,02;77,11;0,02;77,13;GAM;;;;;
AUTO38488;5/12/2023;5/12/2023;5/12/2023;Collecte PAV;cewxgzybhe;PAV_1773_SEC SBS SPM NDM VIZ_MAR_MULTI_170003;517;11089;;;517;20927;0,16;95,76;0,16;95,92;GAM;170003;PAV;1773;MAR;MULTI
AUTO38493;5/12/2023;5/12/2023;5/12/2023;Collecte;HHrKcPoPW1;SUD_T06_CLAIX HT DM BG_MAR_CS_120052;11916;13;2561;;46;21459;16,72;44,31;0,02;61,03;GAM;120052;SUD;T06;MAR;CS
AUTO38494;5/12/2023;5/12/2023;5/12/2023;Collecte;a4rn5sg8yd;SUD_T12_PONT CLAIX OUEST_MAR_OMR_120048;6823;100;1;;56;11530;7,55;27,05;0,03;34,6;GAM;120048;SUD;T12;MAR;OMR
AUTO38495;5/12/2023;5/12/2023;5/12/2023;Collecte;37qykhmywu;NE_T06_SMH COLLECTIF_MAR_CS_101012;18;782;;;18;3937;0,01;7,58;0,01;7,59;GAM;101012;NE;T06;MAR;CS
AUTO38496;5/12/2023;5/12/2023;5/12/2023;Collecte;uqvjh3gzxu;SUD_T10_IDENTIF_MAR_OMR_120063;9012;60;;;36;17795;10,64;50,3;0,02;60,94;GAM;120063;SUD;T10;MAR;OMR
AUTO38497;5/12/2023;5/12/2023;5/12/2023;Collecte;v8ciubqaen;SUD_T04_ECH COLL RD_MAR_OMR_120006;0;1782;;;;14144;0;46,48;;46,48;GAM;120006;SUD;T04;MAR;OMR
AUTO38498;5/12/2023;5/12/2023;5/12/2023;Collecte;9tcc9i42vm;GS_T07_ST PAUL DE VARC_MAR_OMR_160002;289;464;;;289;16304;0,16;91,75;0,16;91,91;GAM;160002;GS;T07;MAR;OMR
AUTO38499;5/12/2023;5/12/2023;5/12/2023;Collecte;j1h4gptjli;GS_T06_ LE GUA MIRIBEL_MAR_OMR_124006;8603;46;4607;;192;21980;16,88;86,49;0,15;103,37;GAM;124006;GS;T06;MAR;OMR
AUTO38500;5/12/2023;5/12/2023;5/12/2023;Collecte;59av7mpv00;SUD_T08_IDENTIF_MAR_OMR_120059;11082;45;;;177;15820;11,46;27,76;0,09;39,22;GAM;120059;SUD;T08;MAR;OMR
AUTO38501;5/12/2023;5/12/2023;5/12/2023;Collecte;y2qwjva4su;GS_T08_VIZILLE SECH_MAR_OMR_160006;6878;60;3395;;39;17405;11,52;87,92;0,02;99,44;GAM;160006;GS;T08;MAR;OMR
AUTO38502;5/12/2023;5/12/2023;5/12/2023;Collecte;ro9qinohi0;SUD_T01_ECH COLL_MAR_OMR_120005;10158;1;;;70;14702;10,22;50,29;0,04;60,51;GAM;120005;SUD;T01;MAR;OMR
AUTO38503;5/12/2023;5/12/2023;5/12/2023;Collecte;tlgnhaw79b;SUD_T03_ECH COLL_MAR_OMR_120035;4396;467;;;95;17846;5,01;73,47;0,06;78,48;GAM;120035;SUD;T03;MAR;OMR
AUTO38510;5/12/2023;5/12/2023;5/12/2023;Collecte;72hgb55djb;;0;697;2236;;;14396;0;54,68;;54,68;GAM;;;;;
AUTO38504;5/12/2023;5/12/2023;5/12/2023;Collecte;u16rgi3exd;AR SUD_T05_GRE CP ECH C_MAR_DALIM_120011;3745;372;;;229;16621;6,19;77,38;0,12;83,57;GAM;120011;AR SUD;T05;MAR;DALIM
AUTO38505;5/12/2023;5/12/2023;5/12/2023;Collecte;oxe1pddfqt;SUD_T11_IDENTIF_MAR_OMR_120065;9753;60;;;55;17064;12,57;38,8;0,04;51,37;GAM;120065;SUD;T11;MAR;OMR
AUTO39234;19/12/2023;19/12/2023;19/12/2023;Collecte;fknz9lrv64;NO_T15_MINI BENNE_MAR_OMR_134010;0;208;;;;4845;0;33,96;;33,96;GAM;134010;NO;T15;MAR;OMR
AUTO39236;19/12/2023;19/12/2023;19/12/2023;Autre;RJCrNlKBLn;NO_TSAV_MAINTENANCE;95;1020;;;95;11751;0,08;35,41;0,08;35,49;GAM;;NO;TSAV;;
AUTO39237;19/12/2023;19/12/2023;19/12/2023;Collecte;0jbxz085fw;NO_T10_GRE VALLIER_MAR_OMR_151010;0;534;;;;15298;0;66,24;;66,24;GAM;151010;NO;T10;MAR;OMR
AUTO39238;19/12/2023;19/12/2023;19/12/2023;Collecte;jvdwb1fexp; TEST NE_T08_SMH COLLECTIF_LUN_OMR_101014 estivale;196;5283;9510;;;32525;0,24;43,19;;43,43;GAM;; TEST NE;T08;LUN;OMR
AUTO39247;19/12/2023;19/12/2023;19/12/2023;Collecte;57igmhyovd;SUD_T MINI_PN GRE ECH CLX PCLX_LUN_CS_120067;38;5003;2457;;38;16541;0,02;47,16;0,02;47,18;GAM;120067;SUD;T MINI;LUN;CS
AUTO39225;19/12/2023;19/12/2023;19/12/2023;Collecte;vnudajkzk5;NE_T05_SMH COLLECTIF_MAR_CS_101023;0;1455;;;60;7841;0;19,62;0;19,62;GAM;101023;NE;T05;MAR;CS
AUTO39249;19/12/2023;19/12/2023;19/12/2023;Collecte;sx65jiyczg;;0;;;;60;1774;0;3,6;0;3,6;GAM;;;;;
AUTO39239;19/12/2023;19/12/2023;19/12/2023;Collecte;xbq43ggoqh;NE_T11_GRE QUAI  ILE VERTE_MAR VEN_CS_110002;7333;664;;;252;17673;5,78;26,75;0,04;32,53;GAM;110002;NE;T11;MAR VEN;CS
AUTO39250;19/12/2023;19/12/2023;19/12/2023;Collecte;o9wlc4qekx;;50;2556;5483;;50;18977;0,02;24,42;0,02;24,44;GAM;;;;;
AUTO39240;19/12/2023;19/12/2023;19/12/2023;Collecte;qvjjsw3qoz; TEST NE_T08_SMH COLLECTIF_LUN_OMR_101014 estivale;0;;;;;11;0;0;;0;GAM;; TEST NE;T08;LUN;OMR
AUTO39241;19/12/2023;19/12/2023;19/12/2023;Collecte;g8k9apcqfs;NE_T14_GRE VERDUN JOUHAUX_MAR_CS_110009;0;60;;;;7710;0;13,91;;13,91;GAM;110009;NE;T14;MAR;CS
AUTO39242;19/12/2023;19/12/2023;19/12/2023;Collecte;oF7I4xGfPC;NE_T17_GRE GRENETTE MALHERBE_MAR_CS_110006;8468;260;4300;;101;19750;5,42;25,09;0,03;30,51;GAM;110006;NE;T17;MAR;CS
AUTO39243;19/12/2023;19/12/2023;19/12/2023;Collecte;qvjjsw3qoz;NE_T15_GRE POULAT CASERNE BONNE_MAR VEN_CS_110023;141;3666;338;;141;17966;0,03;28,26;0,03;28,29;GAM;110023;NE;T15;MAR VEN;CS
AUTO39244;19/12/2023;19/12/2023;19/12/2023;Collecte;qshw7egqjb;NE_T16_GRE BROC VILLEBOIS POT_MAR VEN_CS_110025;8611;60;2660;;416;15636;9,38;28,85;0,01;38,23;GAM;110025;NE;T16;MAR VEN;CS
AUTO39245;19/12/2023;19/12/2023;19/12/2023;Collecte;vhxnkra4on;NE_T13_GRE ST URS HOCHE J ARC_ MAR VEN_CS_110015;9089;60;;;;14692;7,93;26,09;;34,02;GAM;110015;NE;T13; MAR VEN;CS
AUTO39246;19/12/2023;19/12/2023;19/12/2023;Collecte;eiffgae8rm;NE_T03_MEYLAN S1_MAR VEN_CS_115003;12594;45;;;259;15992;13,6;13,53;0,19;27,13;GAM;115003;NE;T03;MAR VEN;CS
AUTO39251;19/12/2023;19/12/2023;19/12/2023;Collecte;sx65jiyczg;NE_T02_CORENC LE HT tra_MAR_CS_111008;63;586;3487;;63;15194;0,02;24,86;0,02;24,88;GAM;111008;NE;T02;MAR;CS
AUTO39252;19/12/2023;19/12/2023;19/12/2023;Transport;Bj5S5eVr9N;;544;5446;3162;;544;20799;0,28;87,03;0,28;87,31;GAM;;;;;
AUTO39253;19/12/2023;19/12/2023;19/12/2023;Transport;61FRWBjauh;;676;6814;2687;;676;19774;0,2;71,92;0,2;72,12;GAM;;;;;
AUTO39259;19/12/2023;19/12/2023;19/12/2023;Collecte PAV;37ix70x3dv;circuit libre;274;5533;416;;274;18314;0,18;100,23;0,18;100,41;GAM;;circuit libre;;;
AUTO39254;19/12/2023;19/12/2023;19/12/2023;Collecte PAV;8qtjzvpvsd;PAV_1774_JAR CHA BRE_MAR_MULTI_170004;351;6968;370;;351;15859;0,37;62,93;0,37;63,3;GAM;170004;PAV;1774;MAR;MULTI
AUTO39255;19/12/2023;19/12/2023;19/12/2023;Collecte PAV;cewxgzybhe;PAV_1773_SEC SBS SPM NDM VIZ_MAR_MULTI_170003;0;;;;;12;0;0;;0;GAM;170003;PAV;1773;MAR;MULTI
AUTO39256;19/12/2023;19/12/2023;19/12/2023;Collecte PAV;cewxgzybhe;PAV_1773_SEC SBS SPM NDM VIZ_MAR_MULTI_170003;441;12525;;;441;21719;0,17;95,21;0,17;95,38;GAM;170003;PAV;1773;MAR;MULTI
AUTO39257;19/12/2023;19/12/2023;19/12/2023;Collecte PAV;Mbtg7C288o;circuit libre;220;4512;5756;;220;23701;0,12;9,67;0,12;9,79;GAM;;circuit libre;;;
AUTO39258;19/12/2023;19/12/2023;19/12/2023;Collecte;g8k9apcqfs; TEST NE_T08_SMH COLLECTIF_LUN_OMR_101014 estivale;0;203;2010;;;10240;0;17,2;;17,2;GAM;; TEST NE;T08;LUN;OMR
AUTO39261;19/12/2023;19/12/2023;19/12/2023;Collecte;htl2qtq856;;77;4102;1975;;77;10100;0,01;29,52;0,01;29,53;GAM;;;;;
AUTO39262;19/12/2023;19/12/2023;19/12/2023;Collecte;tlgnhaw79b;SUD_T03_ECH COLL_MAR_OMR_120035;3725;283;;;54;17727;5,05;74,54;0,01;79,59;GAM;120035;SUD;T03;MAR;OMR
AUTO39263;19/12/2023;19/12/2023;19/12/2023;Collecte;j1h4gptjli;GS_T06_ LE GUA MIRIBEL_MAR_OMR_124006;6880;563;719;;23;17887;19,52;96,04;0;115,56;GAM;124006;GS;T06;MAR;OMR
AUTO39264;19/12/2023;19/12/2023;19/12/2023;Collecte;y2qwjva4su;GS_T08_VIZILLE SECH_MAR_OMR_160006;7737;40;;;123;11794;12,75;30,31;0,18;43,06;GAM;160006;GS;T08;MAR;OMR
AUTO39265;19/12/2023;19/12/2023;19/12/2023;Collecte;72hgb55djb;SUD_T07_CLAIX HT DM BOURG_MAR_CS_120052;0;;;;;1415;0;0,11;;0,11;GAM;120052;SUD;T07;MAR;CS
AUTO39266;19/12/2023;19/12/2023;19/12/2023;Collecte;a4rn5sg8yd;SUD_T12_PONT CLAIX OUEST_MAR_OMR_120048;0;;;;;59;0;0;;0;GAM;120048;SUD;T12;MAR;OMR
AUTO39267;19/12/2023;19/12/2023;19/12/2023;Collecte;a4rn5sg8yd;SUD_T12_PONT CLAIX OUEST_MAR_OMR_120048;13038;60;;;115;20798;16,92;73,38;0,04;90,3;GAM;120048;SUD;T12;MAR;OMR
AUTO39268;19/12/2023;19/12/2023;19/12/2023;Collecte;9tcc9i42vm;GS_T07_ST PAUL DE VARC_MAR_OMR_160002;307;628;255;;307;18074;0,17;93,73;0,17;93,9;GAM;160002;GS;T07;MAR;OMR
AUTO39269;19/12/2023;19/12/2023;19/12/2023;Collecte;7joy6o7022;SUD_T10_IDENTIF_MAR_OMR_120063;0;1862;;;;16413;0;62,78;;62,78;GAM;120063;SUD;T10;MAR;OMR
AUTO39270;19/12/2023;19/12/2023;19/12/2023;Collecte;u16rgi3exd;SUD_T05_ECH FRAN VERTE_MAR_OMR_120031;7530;185;;;48;16656;13,96;69,7;0,03;83,66;GAM;120031;SUD;T05;MAR;OMR
AUTO38506;5/12/2023;5/12/2023;5/12/2023;Nettoiement;q730AA01SD;;0;;;;;433;0;0;;0;GAM;;;;;
AUTO38511;5/12/2023;5/12/2023;5/12/2023;Collecte;dcw2igdtrd;;0;457;;;;2439;0;7,91;;7,91;GAM;;;;;
AUTO38507;5/12/2023;5/12/2023;5/12/2023;Collecte;57igmhyovd;SUD_T MINI_PN GRE ECH CLX PCLX_ MAR_OMR_120067;32;1033;1700;;32;8690;0,02;21,21;0,02;21,23;GAM;120067;SUD;T MINI; MAR;OMR
AUTO38508;5/12/2023;5/12/2023;5/12/2023;Collecte;1t8IcmYe1z;SUD_T09_IDENTIF_MAR_OMR_120061;11974;59;1652;;54;17644;10,99;26,64;0,01;37,63;GAM;120061;SUD;T09;MAR;OMR
AUTO38509;5/12/2023;5/12/2023;5/12/2023;Collecte;q730AA01SD;GS_T06_VIF 1_LUN_OMR_129016;0;585;;;;6646;0;46,91;;46,91;GAM;129016;GS;T06;LUN;OMR
AUTO38512;5/12/2023;5/12/2023;5/12/2023;Collecte;dcw2igdtrd;SUD_T02_ECH GRE COLL_MAR_OMR_120033;71;1698;;;71;11013;0,05;56,56;0,05;56,61;GAM;120033;SUD;T02;MAR;OMR
AUTO38513;5/12/2023;5/12/2023;5/12/2023;Autre;ikv5vt40ba;SUD_TSAV_MAINTENANCE;27;36;402;;27;1967;0,01;12,36;0,01;12,37;GAM;;SUD;TSAV;;
AUTO38517;5/12/2023;5/12/2023;5/12/2023;Transport;aef992hscu;;387;5233;2371;;387;17526;0,21;97,51;0,21;97,72;GAM;;;;;
AUTO38516;5/12/2023;5/12/2023;5/12/2023;Transport;m6n5m046hj;;575;4128;3236;;575;16151;0,29;64,61;0,29;64,9;GAM;;;;;
AUTO38514;5/12/2023;5/12/2023;5/12/2023;Collecte;ikv5vt40ba;SUD_T12_PONT CLAIX OUEST_MAR_OMR_120048;94;494;176;;94;8337;0;55,86;0;55,86;GAM;120048;SUD;T12;MAR;OMR
AUTO38518;5/12/2023;5/12/2023;5/12/2023;Collecte;cpixtr8npf;;0;3847;5516;;;16200;0;51,71;;51,71;GAM;;;;;
AUTO38515;5/12/2023;5/12/2023;5/12/2023;Autre;a4rn5sg8yd;SUD_TSAV_MAINTENANCE;0;;;;;3379;0;7,54;;7,54;GAM;;SUD;TSAV;;
AUTO119646;5/12/2023;5/12/2023;5/12/2023;Collecte PAV;iQvIyo4QsY;CAMPUS - OMR - M-J-S;0;;;;;28257;0;60,48;;60,48;Eco-dechet;;;;;
AUTO119662;5/12/2023;5/12/2023;5/12/2023;Collecte;G9r6AqnDss;GRENOBLE T3 1728 MAR DALIM;0;;;;;21070;0;61,62;;61,62;Eco-dechet;;;;;
AUTO119664;5/12/2023;5/12/2023;5/12/2023;Collecte;ZwYrotlxXp;SMH N 1725 MAR DALIM;0;;;;;13084;0;71,22;;71,22;Eco-dechet;;;;;
AUTO119668;5/12/2023;5/12/2023;;Collecte;La6X1LIsmI;NOYAREY 1802 MAR OMR V2;0;;;;;0;0;84,66;;84,66;Eco-dechet;;;;;
AUTO119674;5/12/2023;5/12/2023;;Collecte;zfpM2tUEF0;NO_T04_NOYAR_MAR_CS_978;0;;;;;0;0;64,85;;64,85;Eco-dechet;;;;;
AUTO119681;5/12/2023;5/12/2023;5/12/2023;Collecte;nZpkUZ9xvj;SUD_T05_GREN SUD1_MAR_DALIM_1719;0;;;;;17417;0;55,58;;55,58;Eco-dechet;;;;;
AUTO119686;5/12/2023;5/12/2023;;Collecte;6C1GvVqYtY;MEYLAN - MAR - 1714;0;;;;;0;0;89,85;;89,85;Eco-dechet;;;;;
AUTO119687;5/12/2023;5/12/2023;;Collecte;nzKGfnHeNE;SUD_T01_EYBENS GT_MAR_OMR_1803;0;;;;;0;0;58,55;;58,55;Eco-dechet;;;;;
AUTO119699;5/12/2023;5/12/2023;;Collecte;g6Qe0CSkCl;;0;;;;;0;0;51,04;;51,04;Eco-dechet;;;;;
AUTO119691;5/12/2023;5/12/2023;5/12/2023;Collecte;lmRULFOu4I;SUD_T02_POISAT EYBENS VILLAGE_MAR_OMR_991;0;;;;;16451;0;46,11;;46,11;Eco-dechet;;;;;
AUTO119711;5/12/2023;5/12/2023;5/12/2023;Collecte;puQvmYIKhZ;;0;;;;;18917;0;83,69;;83,69;Eco-dechet;;;;;
AUTO119702;5/12/2023;5/12/2023;;Collecte;FKMniUL5qh;GRE Ile Verte 1721 MAR DALIM;0;;;;;0;0;52,24;;52,24;Eco-dechet;;;;;
AUTO38222;30/11/2023;30/11/2023;30/11/2023;Collecte;87haddx1cc;GS_T03_VLH_JEU_CS;175;82;;;175;22272;0,22;56,86;0,22;57,08;GAM;;GS;T03;JEU;CS
AUTO38223;30/11/2023;30/11/2023;30/11/2023;Collecte;pgf8clwyux;NO_T11_GRE GARE LIBERA_JEU_CS_151008;237;1093;;;237;16607;0,12;45,71;0,12;45,83;GAM;151008;NO;T11;JEU;CS
AUTO38224;30/11/2023;30/11/2023;30/11/2023;Collecte;0jbxz085fw;NO_T10_GRE VALLIER_LUN JEU_CS_151010;0;287;1150;;;12424;0;23,37;;23,37;GAM;151010;NO;T10;LUN JEU;CS
AUTO38225;30/11/2023;30/11/2023;30/11/2023;Collecte;AhnI9sMNTj;NO_T01_FONTAINE_JEU_CS_131001;9537;422;755;;200;18535;12,78;29,85;0,12;42,63;GAM;131001;NO;T01;JEU;CS
AUTO38256;30/11/2023;30/11/2023;30/11/2023;Nettoiement;ii2vc21row;;940;3569;332;;940;17434;0,33;82,65;0,33;82,98;GAM;;;;;
AUTO38226;30/11/2023;30/11/2023;30/11/2023;Collecte;csu9voc7bl;NO_T04_SASSENAGE_JEU_CS_133004;100;507;;;100;21627;0,07;79,16;0,07;79,23;GAM;133004;NO;T04;JEU;CS
