IMMAT;DATE_LEVEE;CODE_CIRCUIT;CODE_INSEE;NB_LEVEES
htl2qtq856;29/9/2023;128014;38185;2
htl2qtq856;13/10/2023;128014;38185;2
htl2qtq856;9/11/2023;128013;38185;1
htl2qtq856;10/11/2023;128014;38185;2
ro9qinohi0;18/7/2023;120005;38185;2
9zz5ph3zpi;4/10/2023;112009;38185;1
pvqkjig664;15/9/2023;110014;38185;1
oF7I4xGfPC;2/8/2023;112009;38185;6
lwijga02re;18/7/2023;160002;38185;4
lwijga02re;31/10/2023;160002;38185;3
lwijga02re;14/11/2023;160002;38185;4
vnudajkzk5;5/10/2023;101023;38185;3
vnudajkzk5;9/10/2023;101023;38185;6
9tcc9i42vm;8/8/2023;160002;38185;1
9tcc9i42vm;10/10/2023;160002;38185;2
9tcc9i42vm;17/10/2023;160002;38185;2
9tcc9i42vm;28/11/2023;160002;38185;2
j364urbaz5;14/9/2023;110004;38185;1
j364urbaz5;13/11/2023;110004;38185;1
y7gjux7fmc;20/12/2023;140007;38185;5
htl2qtq856;5/9/2023;128013;38185;1
htl2qtq856;17/10/2023;128013;38185;3
bba8ef2dvl;6/9/2023;134009;38185;3
bba8ef2dvl;4/10/2023;134009;38185;1
HHrKcPoPW1;30/6/2023;120055;38185;2
37qykhmywu;17/11/2023;101012;38185;2
vnudajkzk5;19/6/2023;101023;38185;2
vnudajkzk5;5/7/2023;101022;38185;1
vnudajkzk5;20/7/2023;101023;38185;1
vnudajkzk5;3/8/2023;101023;38185;4
vnudajkzk5;2/11/2023;101023;38185;2
sx65jiyczg;24/8/2023;114002;38185;1
sx65jiyczg;7/9/2023;114002;38185;1
sx65jiyczg;14/12/2023;114002;38185;1
ih6g9vhdlz;7/7/2023;142007;38185;2
ih6g9vhdlz;1/8/2023;142007;38185;2
ih6g9vhdlz;18/8/2023;142007;38185;1
ih6g9vhdlz;10/10/2023;142007;38185;2
ih6g9vhdlz;17/10/2023;142007;38185;2
ih6g9vhdlz;26/12/2023;142007;38185;3
g5z2rcnY7K;23/6/2023;101023;38185;2
qshw7egqjb;5/7/2023;115006;38185;2
qshw7egqjb;19/7/2023;115006;38185;2
qshw7egqjb;4/10/2023;115006;38185;2
qshw7egqjb;13/12/2023;115006;38185;2
fknz9lrv64;8/11/2023;134010;38185;1
nlz4jniqc3;27/11/2023;160005;38185;5
j1h4gptjli;23/10/2023;129016;38185;2
j1h4gptjli;6/11/2023;129016;38185;1
ikv5vt40ba;1/9/2023;120036;38185;1
a4rn5sg8yd;17/11/2023;120048;38185;1
j364urbaz5;12/12/2023;110004;38185;1
y2qwjva4su;24/11/2023;160005;38185;3
o4d9t8p252;21/6/2023;101024;38185;1
o4d9t8p252;26/7/2023;101024;38185;1
o4d9t8p252;13/12/2023;101024;38185;1
bba8ef2dvl;3/8/2023;134009;38185;1
tlgnhaw79b;19/12/2023;120035;38185;1
tlgnhaw79b;22/12/2023;120035;38185;1
912yxz768z;30/6/2023;160010;38185;1
912yxz768z;18/8/2023;160010;38185;1
912yxz768z;25/8/2023;160010;38185;1
912yxz768z;29/12/2023;160010;38185;1
HHrKcPoPW1;22/12/2023;120055;38185;2
a0lou2mbga;14/6/2023;120049;38185;1
37qykhmywu;13/6/2023;101012;38185;1
37qykhmywu;10/7/2023;101012;38185;1
37qykhmywu;6/10/2023;101012;38185;1
37qykhmywu;9/11/2023;101012;38185;1
37qykhmywu;7/12/2023;101012;38185;1
pgf8clwyux;5/9/2023;134009;38185;1
9tcc9i42vm;26/12/2023;160002;38185;1
ih6g9vhdlz;15/9/2023;142007;38185;1
sjqx4xjr33;18/8/2023;134009;38185;2
ux94b14wke;13/10/2023;142006;38185;1
59av7mpv00;27/12/2023;120049;38185;1
bba8ef2dvl;20/9/2023;134009;38185;1
912yxz768z;1/11/2023;160007;38185;1
vhxnkra4on;20/6/2023;110004;38185;1
egru8o9gip;28/9/2023;116011;38185;1
egru8o9gip;5/10/2023;116011;38185;1
sjqx4xjr33;28/12/2023;140003;38185;1
o4d9t8p252;7/7/2023;101015;38185;1
o4d9t8p252;21/7/2023;101015;38185;1
o4d9t8p252;8/9/2023;101015;38185;1
o4d9t8p252;22/9/2023;101015;38185;1
o4d9t8p252;27/10/2023;101015;38185;1
o4d9t8p252;8/12/2023;101015;38185;1
j1h4gptjli;30/6/2023;124006;38187;68
j1h4gptjli;25/8/2023;124006;38187;54
912yxz768z;27/10/2023;160010;38187;23
912yxz768z;22/12/2023;160010;38187;26
j1h4gptjli;24/11/2023;124006;38187;34
j1h4gptjli;12/9/2023;124006;38187;59
j1h4gptjli;7/11/2023;124006;38187;65
j1h4gptjli;21/11/2023;124006;38187;46
912yxz768z;18/7/2023;160010;38187;29
912yxz768z;28/11/2023;160010;38187;29
912yxz768z;19/12/2023;160010;38187;28
770oxit9ng;3/10/2023;160010;38187;3
72hgb55djb;17/11/2023;120002;38188;208
72hgb55djb;6/10/2023;120002;38188;227
ii2vc21row;11/8/2023;120002;38188;216
72hgb55djb;27/10/2023;120002;38188;181
72hgb55djb;25/10/2023;120025;38188;1
72hgb55djb;26/7/2023;120025;38200;1
y2qwjva4su;4/7/2023;160006;38200;1
y2qwjva4su;25/7/2023;160006;38200;1
y2qwjva4su;12/12/2023;160006;38200;1
bat8lwethv;7/8/2023;110007;38200;1
bat8lwethv;20/11/2023;110007;38200;1
57igmhyovd;9/8/2023;120068;38200;1
egru8o9gip;16/11/2023;116011;38271;197
egru8o9gip;30/11/2023;116011;38271;207
egru8o9gip;9/11/2023;116011;38271;215
oF7I4xGfPC;19/7/2023;112009;38271;2
3xwgytolne;21/6/2023;130002;38281;13
duh6ayfpwb;19/7/2023;130002;38281;14
duh6ayfpwb;20/12/2023;130002;38281;20
AhnI9sMNTj;9/8/2023;130004;38281;1
59av7mpv00;26/7/2023;120049;38317;88
59av7mpv00;13/12/2023;120049;38317;94
59av7mpv00;6/9/2023;120049;38317;104
a4rn5sg8yd;30/11/2023;120045;38317;177
a4rn5sg8yd;14/12/2023;120045;38317;162
a4rn5sg8yd;19/12/2023;120048;38317;312
oxe1pddfqt;29/11/2023;120047;38317;281
oxe1pddfqt;6/12/2023;120047;38317;265
a4rn5sg8yd;9/8/2023;120048;38317;114
a4rn5sg8yd;13/11/2023;120045;38317;272
tlgnhaw79b;16/11/2023;120035;38317;1
a4rn5sg8yd;6/11/2023;120067;38317;266
a4rn5sg8yd;27/11/2023;120045;38317;272
a4rn5sg8yd;12/9/2023;120047;38317;163
a4rn5sg8yd;27/12/2023;120046;38317;236
a4rn5sg8yd;19/9/2023;120047;38317;207
ikv5vt40ba;11/7/2023;120046;38317;220
dcw2igdtrd;18/9/2023;120048;38317;282
dcw2igdtrd;23/10/2023;120048;38317;277
oxe1pddfqt;17/7/2023;120065;38317;96
a4rn5sg8yd;28/7/2023;120048;38317;192
a4rn5sg8yd;6/10/2023;120048;38317;200
a4rn5sg8yd;27/10/2023;120048;38317;176
a4rn5sg8yd;28/9/2023;120045;38317;198
a4rn5sg8yd;31/8/2023;120045;38317;152
a4rn5sg8yd;22/8/2023;120047;38317;66
1t8IcmYe1z;18/10/2023;120057;38317;1
a4rn5sg8yd;8/12/2023;120048;38317;191
tlgnhaw79b;26/9/2023;120035;38317;4
tlgnhaw79b;27/10/2023;120035;38317;3
tlgnhaw79b;15/12/2023;120035;38317;3
ikv5vt40ba;4/9/2023;120035;38317;2
tlgnhaw79b;16/10/2023;120035;38317;1
tlgnhaw79b;22/8/2023;120035;38317;3
tlgnhaw79b;3/11/2023;120035;38317;2
tlgnhaw79b;25/9/2023;120035;38317;1
tlgnhaw79b;6/11/2023;120035;38317;1
a4rn5sg8yd;1/8/2023;120046;38317;23
oxe1pddfqt;17/10/2023;120065;38317;1
oxe1pddfqt;1/12/2023;120066;38317;1
oxe1pddfqt;12/12/2023;120065;38317;1
uqvjh3gzxu;13/6/2023;120063;38317;1
uqvjh3gzxu;11/7/2023;120063;38317;1
a4rn5sg8yd;24/8/2023;120045;38317;10
pgf8clwyux;13/6/2023;151999;38317;1
080o9d41z3;29/9/2023;151007;38317;1
g4tx3nrqg0;29/8/2023;151007;38317;1
g4tx3nrqg0;19/9/2023;151007;38317;1
y7gjux7fmc;6/11/2023;151008;38317;1
y7gjux7fmc;14/12/2023;151008;38317;1
eiffgae8rm;2/10/2023;115003;38317;1
eiffgae8rm;5/10/2023;115003;38317;1
h7qn96fkxd;9/8/2023;101025;38317;1
h7qn96fkxd;23/8/2023;101025;38317;1
h7qn96fkxd;4/10/2023;101025;38317;1
jvdwb1fexp;5/7/2023;101025;38317;1
1t8IcmYe1z;18/7/2023;120061;38317;1
1t8IcmYe1z;20/10/2023;120062;38317;1
1t8IcmYe1z;7/11/2023;120061;38317;1
1t8IcmYe1z;14/11/2023;120061;38317;1
ih6g9vhdlz;6/11/2023;142007;38382;272
ih6g9vhdlz;23/11/2023;142007;38382;224
ux94b14wke;18/10/2023;130001;38382;175
ih6g9vhdlz;27/7/2023;142007;38382;223
RJCrNlKBLn;27/9/2023;130001;38382;90
ux94b14wke;16/8/2023;130001;38382;42
ux94b14wke;13/9/2023;130001;38382;69
duh6ayfpwb;6/12/2023;130002;38382;6
csu9voc7bl;30/6/2023;142007;38382;245
csu9voc7bl;17/11/2023;142007;38382;219
ih6g9vhdlz;14/7/2023;142007;38382;144
ih6g9vhdlz;21/7/2023;142007;38382;216
ih6g9vhdlz;8/8/2023;142007;38382;277
ux94b14wke;10/11/2023;142007;38382;154
fknz9lrv64;30/10/2023;134010;38382;2
fknz9lrv64;15/11/2023;134010;38382;2
fknz9lrv64;30/11/2023;134010;38382;3
fknz9lrv64;1/12/2023;134010;38382;3
fknz9lrv64;11/12/2023;134010;38382;7
ih6g9vhdlz;11/9/2023;142007;38382;257
ih6g9vhdlz;28/11/2023;142007;38382;209
ux94b14wke;4/9/2023;142006;38382;297
ux94b14wke;13/11/2023;142007;38382;285
ux94b14wke;17/10/2023;142006;38382;194
ux94b14wke;14/11/2023;142006;38382;189
ux94b14wke;22/9/2023;142006;38382;199
csu9voc7bl;31/7/2023;142006;38382;335
pgf8clwyux;21/8/2023;142006;38382;258
ux94b14wke;19/10/2023;142006;38382;198
ux94b14wke;30/10/2023;142006;38382;280
csu9voc7bl;27/7/2023;142006;38382;225
ux94b14wke;7/8/2023;142006;38382;270
duh6ayfpwb;2/8/2023;130002;38382;4
duh6ayfpwb;16/8/2023;130002;38382;4
3xwgytolne;9/11/2023;152000;38382;25
3xwgytolne;4/12/2023;152000;38382;31
csu9voc7bl;20/7/2023;142006;38382;254
ih6g9vhdlz;13/6/2023;142007;38382;204
ux94b14wke;15/8/2023;142006;38382;197
7lqyjw34p3;21/9/2023;143008;38382;30
7lqyjw34p3;23/10/2023;143008;38382;33
7lqyjw34p3;13/11/2023;143008;38382;35
7lqyjw34p3;15/6/2023;143008;38382;26
7lqyjw34p3;17/7/2023;143008;38382;33
7lqyjw34p3;24/7/2023;143008;38382;37
7lqyjw34p3;30/11/2023;143008;38382;25
7lqyjw34p3;1/9/2023;143008;38382;19
7lqyjw34p3;10/8/2023;143008;38382;31
7lqyjw34p3;20/10/2023;143008;38382;14
u39q5lzfr0;15/12/2023;143008;38382;13
7lqyjw34p3;30/6/2023;143008;38382;27
fknz9lrv64;31/10/2023;134010;38382;6
fknz9lrv64;20/11/2023;134010;38382;2
ux94b14wke;7/11/2023;142006;38382;28
u39q5lzfr0;28/12/2023;143008;38382;1
y7gjux7fmc;8/11/2023;130005;38382;1
ighzc1n730;23/8/2023;130005;38382;1
7nHTChwECF;10/11/2023;120067;38382;1
7nHTChwECF;14/11/2023;120006;38382;1
7nHTChwECF;29/12/2023;120027;38382;1
fknz9lrv64;23/10/2023;134010;38382;2
g8k9apcqfs;26/9/2023;110009;38382;1
48siz8x96i;5/12/2023;110008;38382;1
48siz8x96i;8/12/2023;110008;38382;1
ih6g9vhdlz;13/12/2023;142007;38388;1
htl2qtq856;27/6/2023;128013;38388;1
7lqyjw34p3;25/9/2023;143008;38423;272
7lqyjw34p3;9/10/2023;143008;38423;285
7lqyjw34p3;2/11/2023;143008;38423;135
7lqyjw34p3;13/7/2023;143008;38423;160
7lqyjw34p3;17/8/2023;143008;38423;140
RJCrNlKBLn;27/9/2023;130001;38423;44
ih6g9vhdlz;12/7/2023;142007;38423;39
7lqyjw34p3;25/8/2023;143008;38423;81
u39q5lzfr0;19/12/2023;143008;38423;235
pgf8clwyux;23/8/2023;130001;38423;54
ux94b14wke;15/11/2023;130001;38423;62
ih6g9vhdlz;21/6/2023;142007;38423;56
ux94b14wke;19/9/2023;142006;38423;1
ux94b14wke;20/10/2023;142006;38423;1
ux94b14wke;28/11/2023;142006;38423;1
3xwgytolne;20/11/2023;152000;38423;26
080o9d41z3;2/10/2023;152000;38423;23
zp1g9jrpi1;15/6/2023;152000;38423;12
vnudajkzk5;28/9/2023;101023;38423;1
AhnI9sMNTj;25/10/2023;130004;38423;1
AhnI9sMNTj;20/12/2023;130004;38423;1
ih6g9vhdlz;6/7/2023;142007;38423;1
ih6g9vhdlz;31/7/2023;142007;38423;1
ih6g9vhdlz;9/10/2023;142007;38423;1
ih6g9vhdlz;6/11/2023;142007;38423;1
ux94b14wke;30/10/2023;142006;38423;1
ighzc1n730;6/9/2023;130005;38423;1
AhnI9sMNTj;21/7/2023;131001;38423;1
sjqx4xjr33;25/9/2023;134009;38485;281
sjqx4xjr33;26/10/2023;134009;38485;217
sjqx4xjr33;21/6/2023;134008;38485;432
sjqx4xjr33;13/7/2023;134009;38485;203
sjqx4xjr33;23/10/2023;134009;38485;282
sjqx4xjr33;16/11/2023;134009;38485;224
bba8ef2dvl;9/8/2023;134009;38485;204
bba8ef2dvl;8/11/2023;134009;38485;254
sjqx4xjr33;19/6/2023;134009;38485;301
sjqx4xjr33;26/6/2023;134009;38485;288
sjqx4xjr33;14/8/2023;134009;38485;241
sjqx4xjr33;24/8/2023;134009;38485;202
pgf8clwyux;7/7/2023;134009;38485;214
pgf8clwyux;5/9/2023;134009;38485;292
sjqx4xjr33;13/6/2023;134009;38485;281
sjqx4xjr33;16/6/2023;134009;38485;198
sjqx4xjr33;23/6/2023;134009;38485;217
sjqx4xjr33;4/8/2023;134009;38485;204
sjqx4xjr33;18/8/2023;134009;38485;215
sjqx4xjr33;13/10/2023;134009;38485;194
sjqx4xjr33;26/12/2023;134009;38485;267
pgf8clwyux;20/9/2023;134008;38485;406
sjqx4xjr33;19/7/2023;134008;38485;387
sjqx4xjr33;28/6/2023;134008;38485;423
sjqx4xjr33;22/9/2023;134009;38485;191
0jbxz085fw;21/6/2023;140002;38485;122
0jbxz085fw;5/7/2023;140002;38485;130
0jbxz085fw;13/9/2023;140002;38485;48
0jbxz085fw;22/11/2023;140002;38485;112
g4tx3nrqg0;20/12/2023;130003;38485;87
fknz9lrv64;3/11/2023;134010;38485;8
fknz9lrv64;20/11/2023;134010;38485;7
csu9voc7bl;29/6/2023;142007;38485;1
pgf8clwyux;19/10/2023;142007;38485;1
ih6g9vhdlz;28/8/2023;142007;38485;1
ih6g9vhdlz;4/9/2023;142007;38485;1
ih6g9vhdlz;9/10/2023;142007;38485;1
ih6g9vhdlz;16/10/2023;142007;38485;1
ih6g9vhdlz;27/11/2023;142007;38485;1
ih6g9vhdlz;4/12/2023;142007;38485;1
fknz9lrv64;30/10/2023;134010;38485;8
080o9d41z3;6/10/2023;131003;38485;2
ukgs1JXztl;21/7/2023;131003;38485;2
ukgs1JXztl;27/10/2023;131003;38485;2
ukgs1JXztl;10/11/2023;131003;38485;2
ukgs1JXztl;24/11/2023;131003;38485;2
ukgs1JXztl;30/6/2023;131003;38485;2
ukgs1JXztl;23/6/2023;131003;38485;1
dcw2igdtrd;11/8/2023;120064;38485;1
ighzc1n730;30/10/2023;133004;38485;1
ighzc1n730;28/12/2023;133004;38485;1
uqvjh3gzxu;12/9/2023;120063;38485;1
claael2j88;27/7/2023;151004;38485;1
claael2j88;4/9/2023;151004;38485;1
claael2j88;21/9/2023;151004;38485;1
claael2j88;30/10/2023;151004;38485;1
claael2j88;2/11/2023;151004;38485;1
claael2j88;6/11/2023;151004;38485;1
claael2j88;27/11/2023;151004;38485;1
h7qn96fkxd;14/6/2023;101022;38485;1
h7qn96fkxd;1/11/2023;101025;38485;1
h7qn96fkxd;15/11/2023;101013;38485;1
jvdwb1fexp;5/7/2023;101025;38485;1
uzqctwc7pp;16/6/2023;110022;38485;1
uzqctwc7pp;10/11/2023;110022;38485;1
uzqctwc7pp;21/11/2023;110022;38485;1
uzqctwc7pp;5/12/2023;110022;38485;1
080o9d41z3;11/7/2023;131003;38485;1
AhnI9sMNTj;4/10/2023;131001;38485;1
ukgs1JXztl;31/10/2023;131003;38485;1
uwr44zs7w5;21/6/2023;101022;38486;1
uwr44zs7w5;6/12/2023;101022;38486;1
7lqyjw34p3;5/7/2023;143010;38486;194
7lqyjw34p3;16/8/2023;143010;38486;77
bba8ef2dvl;30/8/2023;134009;38486;3
bba8ef2dvl;18/10/2023;134009;38486;3
sjqx4xjr33;12/6/2023;134009;38486;2
bba8ef2dvl;23/8/2023;134009;38486;3
bba8ef2dvl;8/11/2023;134009;38486;3
bba8ef2dvl;4/10/2023;134009;38486;2
vnudajkzk5;5/7/2023;101022;38486;2
vnudajkzk5;11/10/2023;101022;38486;1
bba8ef2dvl;20/9/2023;134009;38486;1
vnudajkzk5;23/8/2023;101023;38486;1
u39q5lzfr0;26/12/2023;143008;38486;1
7lqyjw34p3;23/6/2023;143008;38486;1
7lqyjw34p3;27/6/2023;143008;38486;1
7lqyjw34p3;30/6/2023;143008;38486;1
7lqyjw34p3;11/7/2023;143008;38486;1
7lqyjw34p3;3/10/2023;143008;38486;1
7lqyjw34p3;31/10/2023;143008;38486;1
7lqyjw34p3;14/11/2023;143008;38486;1
g4tx3nrqg0;1/8/2023;151007;38486;1
g4tx3nrqg0;10/10/2023;151007;38486;1
g4tx3nrqg0;13/10/2023;151007;38486;1
g4tx3nrqg0;27/10/2023;151007;38486;1
g4tx3nrqg0;17/11/2023;151007;38486;1
AhnI9sMNTj;18/10/2023;130004;38486;1
nlz4jniqc3;20/12/2023;160005;38486;1
y2qwjva4su;2/8/2023;160005;38486;1
y2qwjva4su;20/10/2023;160005;38486;1
sx65jiyczg;27/11/2023;114002;38516;152
pvqkjig664;6/11/2023;114002;38516;129
j364urbaz5;17/8/2023;110004;38516;119
sx65jiyczg;31/8/2023;114002;38516;189
sx65jiyczg;28/8/2023;114002;38516;118
sx65jiyczg;5/10/2023;114002;38516;127
j364urbaz5;7/7/2023;110004;38516;133
j364urbaz5;5/9/2023;110004;38516;168
j364urbaz5;1/11/2023;110003;38516;71
j364urbaz5;24/11/2023;110004;38516;116
j364urbaz5;30/8/2023;110003;38516;123
j364urbaz5;3/7/2023;110004;38516;186
j364urbaz5;27/10/2023;110004;38516;94
vhxnkra4on;20/6/2023;110004;38516;113
j364urbaz5;27/6/2023;110004;38516;162
j364urbaz5;5/12/2023;110004;38516;192
j364urbaz5;30/6/2023;110004;38516;119
j364urbaz5;24/10/2023;110004;38516;165
j364urbaz5;12/12/2023;110004;38516;168
o4d9t8p252;26/7/2023;101024;38516;18
o4d9t8p252;6/12/2023;101024;38516;18
o4d9t8p252;13/12/2023;101024;38516;23
j364urbaz5;21/11/2023;110004;38516;180
j364urbaz5;14/11/2023;110004;38516;166
eiffgae8rm;20/10/2023;115003;38516;1
h7qn96fkxd;24/7/2023;101013;38516;2
h7qn96fkxd;7/8/2023;101013;38516;2
h7qn96fkxd;24/8/2023;101013;38516;1
h7qn96fkxd;28/8/2023;101013;38516;5
h7qn96fkxd;21/9/2023;101013;38516;1
h7qn96fkxd;23/10/2023;101013;38516;1
h7qn96fkxd;6/11/2023;101013;38516;3
h7qn96fkxd;13/11/2023;101013;38516;3
h7qn96fkxd;27/11/2023;101013;38516;3
h7qn96fkxd;21/12/2023;101013;38516;1
sx65jiyczg;19/12/2023;111008;38516;4
pvqkjig664;7/11/2023;111008;38516;3
h7qn96fkxd;6/9/2023;101025;38516;6
h7qn96fkxd;11/10/2023;101025;38516;6
h7qn96fkxd;26/7/2023;101025;38516;2
h7qn96fkxd;20/9/2023;101025;38516;2
jvdwb1fexp;23/6/2023;101013;38516;2
jvdwb1fexp;28/6/2023;101025;38516;1
egru8o9gip;16/6/2023;112009;38516;1
egru8o9gip;23/6/2023;112009;38516;1
egru8o9gip;30/6/2023;112009;38516;1
egru8o9gip;21/7/2023;112009;38516;1
egru8o9gip;28/7/2023;112009;38516;1
egru8o9gip;14/11/2023;112009;38516;6
egru8o9gip;12/12/2023;112009;38516;2
pvqkjig664;15/9/2023;110014;38516;3
57igmhyovd;1/12/2023;120067;38516;2
j1h4gptjli;7/9/2023;129016;38516;2
bat8lwethv;13/12/2023;111004;38516;1
bat8lwethv;20/12/2023;111004;38516;1
vnudajkzk5;11/10/2023;101022;38516;1
vnudajkzk5;25/10/2023;101022;38516;1
vnudajkzk5;6/12/2023;110030;38516;1
sx65jiyczg;13/12/2023;111008;38516;1
bat8lwethv;7/12/2023;110007;38516;1
pvqkjig664;1/11/2023;111008;38516;1
3xwgytolne;22/11/2023;130002;38540;33
duh6ayfpwb;2/8/2023;130002;38540;32
duh6ayfpwb;30/8/2023;130002;38540;29
y7gjux7fmc;20/12/2023;140007;38540;3
y7gjux7fmc;11/10/2023;130005;38540;1
080o9d41z3;13/10/2023;143008;38540;1
7lqyjw34p3;7/11/2023;143008;38540;1
y2qwjva4su;3/8/2023;160005;38562;271
y2qwjva4su;26/10/2023;160005;38562;247
y2qwjva4su;23/11/2023;160005;38562;273
y2qwjva4su;2/11/2023;160005;38562;233
y2qwjva4su;9/11/2023;160005;38562;285
y2qwjva4su;30/11/2023;160005;38562;259
y2qwjva4su;20/9/2023;160005;38562;262
y2qwjva4su;6/12/2023;160005;38562;244
y2qwjva4su;18/10/2023;160005;38562;254
y2qwjva4su;22/11/2023;160005;38562;251
y2qwjva4su;26/7/2023;160005;38562;207
y2qwjva4su;24/11/2023;160005;38562;283
y2qwjva4su;3/10/2023;160006;38562;126
y2qwjva4su;21/11/2023;160006;38562;104
y2qwjva4su;11/9/2023;160005;38562;303
912yxz768z;23/11/2023;160008;38562;11
y2qwjva4su;3/7/2023;160005;38562;276
y2qwjva4su;21/8/2023;160005;38562;280
y2qwjva4su;9/10/2023;160005;38562;287
y2qwjva4su;24/7/2023;160008;38562;278
pvqkjig664;15/9/2023;110014;38562;1
912yxz768z;13/7/2023;160008;38562;3
uzqctwc7pp;6/7/2023;110022;38562;1
uzqctwc7pp;5/10/2023;110022;38562;1
uzqctwc7pp;9/10/2023;110022;38562;1
uzqctwc7pp;16/10/2023;110022;38562;1
uzqctwc7pp;16/11/2023;110022;38562;1
uzqctwc7pp;23/11/2023;110022;38562;1
sjqx4xjr33;18/7/2023;134009;38562;1
sjqx4xjr33;5/12/2023;134009;38562;1
j1h4gptjli;11/12/2023;129016;38545;79
nlz4jniqc3;27/9/2023;129016;38545;223
j1h4gptjli;23/8/2023;129016;38545;165
j1h4gptjli;15/11/2023;129016;38545;147
j1h4gptjli;16/8/2023;129016;38545;159
9tcc9i42vm;3/7/2023;160008;38545;204
9tcc9i42vm;22/6/2023;129016;38545;137
nlz4jniqc3;17/7/2023;129016;38545;155
j1h4gptjli;28/8/2023;129016;38545;111
j1h4gptjli;27/7/2023;129016;38545;91
912yxz768z;11/7/2023;160010;38545;30
912yxz768z;28/11/2023;160010;38545;28
912yxz768z;14/7/2023;160010;38545;21
912yxz768z;21/7/2023;160010;38545;18
912yxz768z;4/8/2023;160010;38545;18
912yxz768z;15/12/2023;160010;38545;19
y2qwjva4su;1/8/2023;160006;38545;1
y2qwjva4su;3/10/2023;160006;38545;1
y2qwjva4su;17/10/2023;160006;38545;1
y2qwjva4su;14/11/2023;160006;38545;1
912yxz768z;6/7/2023;160008;38545;15
j1h4gptjli;10/11/2023;124006;38545;2
htl2qtq856;12/6/2023;160009;38545;5
912yxz768z;26/7/2023;160007;38545;16
912yxz768z;18/10/2023;160007;38545;14
770oxit9ng;6/10/2023;160010;38545;4
912yxz768z;24/11/2023;160010;38545;10
72hgb55djb;23/11/2023;120050;38545;1
ighzc1n730;26/6/2023;133004;38545;1
ighzc1n730;7/8/2023;133004;38545;1
ighzc1n730;23/10/2023;133004;38545;1
pgf8clwyux;20/11/2023;133004;38545;1
080o9d41z3;4/12/2023;133004;38545;1
j1h4gptjli;5/12/2023;124006;38545;5
nlz4jniqc3;29/9/2023;124006;38545;1
j1h4gptjli;20/10/2023;124006;38545;1
j1h4gptjli;19/12/2023;124006;38545;2
770oxit9ng;13/10/2023;160010;38545;1
j364urbaz5;11/8/2023;110004;38545;2
j364urbaz5;5/9/2023;110004;38545;1
j364urbaz5;24/10/2023;110004;38545;1
j364urbaz5;29/12/2023;110004;38545;1
AhnI9sMNTj;21/6/2023;130004;38545;1
AhnI9sMNTj;22/11/2023;130004;38545;1
AhnI9sMNTj;20/12/2023;130004;38545;1
j1h4gptjli;29/8/2023;124006;38545;1
59av7mpv00;1/8/2023;120059;38545;1
59av7mpv00;29/9/2023;120060;38545;1
tlgnhaw79b;5/12/2023;120035;38545;1
o9wlc4qekx;13/7/2023;120030;38068;2
u16rgi3exd;22/6/2023;120030;38068;3
u16rgi3exd;6/7/2023;120030;38068;3
u16rgi3exd;27/10/2023;120030;38068;2
pgf8clwyux;25/7/2023;130011;38169;242
bba8ef2dvl;15/8/2023;130011;38169;116
bba8ef2dvl;22/9/2023;130011;38169;228
bba8ef2dvl;27/6/2023;130011;38169;290
bba8ef2dvl;7/7/2023;130011;38169;222
bba8ef2dvl;8/9/2023;130011;38169;224
bba8ef2dvl;8/12/2023;130011;38169;208
bba8ef2dvl;17/7/2023;130011;38169;219
bba8ef2dvl;4/12/2023;130011;38169;220
ukgs1JXztl;27/11/2023;131003;38169;414
ukgs1JXztl;4/7/2023;131003;38169;446
ukgs1JXztl;25/7/2023;131003;38169;389
ukgs1JXztl;30/10/2023;131003;38169;369
ukgs1JXztl;20/11/2023;131003;38169;402
sjqx4xjr33;13/10/2023;134009;38169;61
ukgs1JXztl;17/8/2023;131003;38169;315
ukgs1JXztl;16/6/2023;131003;38169;398
bba8ef2dvl;7/8/2023;130011;38169;182
bba8ef2dvl;28/8/2023;130011;38169;206
bba8ef2dvl;23/10/2023;130011;38169;231
bba8ef2dvl;15/6/2023;130011;38169;208
bba8ef2dvl;20/7/2023;130011;38169;197
sjqx4xjr33;27/10/2023;134009;38169;52
fknz9lrv64;20/10/2023;134010;38169;17
AhnI9sMNTj;24/11/2023;131001;38169;339
AhnI9sMNTj;14/9/2023;131001;38169;300
AhnI9sMNTj;28/9/2023;131001;38169;303
AhnI9sMNTj;16/6/2023;131001;38169;368
AhnI9sMNTj;7/7/2023;131001;38169;341
fknz9lrv64;22/12/2023;134010;38169;4
AhnI9sMNTj;14/11/2023;131001;38169;468
AhnI9sMNTj;21/11/2023;131001;38169;498
AhnI9sMNTj;11/9/2023;131001;38169;440
AhnI9sMNTj;25/9/2023;131001;38169;451
AhnI9sMNTj;21/9/2023;131001;38169;312
AhnI9sMNTj;7/12/2023;131001;38169;291
AhnI9sMNTj;20/7/2023;131001;38169;285
AhnI9sMNTj;3/7/2023;131001;38169;459
AhnI9sMNTj;27/10/2023;131001;38169;295
ighzc1n730;2/8/2023;130005;38169;57
y7gjux7fmc;1/11/2023;130005;38169;49
ighzc1n730;6/9/2023;130005;38169;91
y7gjux7fmc;27/9/2023;130005;38169;102
g4tx3nrqg0;6/12/2023;130003;38169;55
AhnI9sMNTj;28/6/2023;130004;38169;101
AhnI9sMNTj;27/9/2023;130004;38169;120
AhnI9sMNTj;6/12/2023;130004;38169;106
